customer_id,recency,frequency,monetary,first_purchase,tenure_days,r_score,f_score,m_score,future_spend,is_churn,clv_pred,churn_prob,retention_score,segment,value_tier,retention_tier,marketing_segment,top_category,category_segment
BW-11110,35,15,4031.06,2015-03-20,834,5,5,5,719.298,No,675.44598388671875,0.09812742471694946,0.9018725752830505,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
BW-11200,21,10,1738.406,2014-08-12,1054,5,3,3,0,Yes,840.08795166015625,0.7977438420057297,0.20225615799427032,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
CA-11965,156,9,3765.2748,2014-01-26,1252,3,3,5,24.448,No,806.64422607421875,0.05123072862625122,0.9487692713737488,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
CA-12055,219,10,1679.7240000000002,2015-09-05,665,2,3,3,0,Yes,999.2623291015625,0.18904292583465576,0.8109570741653442,Needs Attention,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
CA-12265,510,8,1121.63,2014-03-25,1194,1,2,2,1526.6572,No,866.9957275390625,0.13668900728225708,0.8633109927177429,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
CA-12310,545,7,831.87,2014-07-19,1078,1,2,2,590.084,No,692.5733642578125,0.18163323402404785,0.8183667659759521,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
CA-12775,50,16,2543.306,2014-06-28,1099,4,5,4,498.26,No,728.33978271484375,0.07429391145706177,0.9257060885429382,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
CB-12025,146,19,5279.671,2014-03-21,1198,3,5,5,796.468,No,642.92303466796875,0.1040073037147522,0.8959926962852478,Champions,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
CB-12415,127,10,1740.8120000000001,2015-11-05,604,3,3,3,208.38799999999998,No,999.2623291015625,0.019023239612579346,0.9809767603874207,Loyal Customers,High Value,High Retention,High Value + High Retention,Technology,High Value + High Retention + Technology
CB-12535,15,19,4246.4555,2015-01-02,911,5,5,5,0,Yes,675.44598388671875,0.5145385265350342,0.4854614734649658,Loyal Customers,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
CC-12100,275,13,1770.945,2014-12-16,928,2,4,3,0,Yes,835.5411376953125,0.4097716212272644,0.5902283787727356,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
CC-12145,309,10,2439.906,2014-07-20,1077,1,3,4,31.744,No,919.21533203125,0.29556816816329956,0.7044318318367004,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
CC-12220,5,16,3120.998,2014-09-09,1026,5,5,4,792.42,No,675.44598388671875,0.18901598453521729,0.8109840154647827,Champions,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
CC-12370,320,8,11901.184000000001,2016-05-23,404,1,2,5,227.888,No,841.4888916015625,0.2597064971923828,0.7402935028076172,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
CC-12430,42,13,2157.9500000000003,2015-09-06,664,5,4,3,712.1,No,808.38677978515625,0.762647733092308,0.23735226690769196,Champions,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
CC-12475,236,6,858.836,2014-05-16,1142,2,2,2,800.6020000000001,No,726.363525390625,0.16634619235992432,0.8336538076400757,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
CC-12550,16,1,47.976,2017-06-15,16,5,1,1,65.856,No,410.3863830566406,0.22844332456588745,0.7715566754341125,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
CC-12610,264,10,2275.223,2014-08-27,1039,2,3,4,265.408,No,959.69921875,0.14588207006454468,0.8541179299354553,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
CC-12670,13,11,2010.2615,2014-12-23,921,5,4,3,259.44,No,879.65106201171875,0.11018258333206177,0.8898174166679382,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
CC-12685,617,12,2854.1150000000002,2014-03-22,1197,1,4,4,0,Yes,1141.8148193359375,0.5665636360645294,0.4334363639354706,Needs Attention,High Value,Low Retention,High Value + Low Retention,Office Supplies,High Value + Low Retention + Office Supplies
CD-11920,36,5,474.3,2014-03-24,1195,5,1,1,1559.6680000000001,No,607.347412109375,0.07035785913467407,0.9296421408653259,Potential Loyalists,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
CD-11980,105,5,320.806,2016-11-24,219,3,1,1,318.96,No,799.5238037109375,0.30658936500549316,0.6934106349945068,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
CD-12790,217,15,1860.732,2014-02-02,1245,2,5,3,0,Yes,683.40692138671875,0.13440358638763428,0.8655964136123657,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
CG-12040,104,8,886.2280000000001,2015-06-01,761,3,2,2,18.24,No,1032.017822265625,0.40302616357803345,0.5969738364219666,Potential Loyalists,High Value,Low Retention,High Value + Low Retention,Office Supplies,High Value + Low Retention + Office Supplies
CG-12520,156,5,1148.78,2015-10-15,625,3,1,2,0,Yes,964.6304931640625,0.4256724715232849,0.5743275284767151,Needs Attention,High Value,Low Retention,High Value + Low Retention,Furniture,High Value + Low Retention + Furniture
CH-12070,509,4,1537.236,2015-06-25,737,1,1,3,0,Yes,1015.8605346679688,0.46453559398651123,0.5354644060134888,Needs Attention,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
CJ-11875,183,1,16.52,2016-12-30,183,3,1,1,0,Yes,529.99755859375,0.667145699262619,0.332854300737381,At Risk,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
CJ-12010,7,20,11164.974,2016-03-10,478,5,5,5,0,Yes,558.15643310546875,0.3437080979347229,0.6562919020652771,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
CK-12205,50,26,1663.8329999999999,2014-03-11,1208,4,5,3,1491.022,No,656.2525634765625,0.19408023357391357,0.8059197664260864,Champions,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
CK-12325,134,11,2937.741,2014-03-14,1205,3,4,4,7.58,No,806.64422607421875,0.0795520544052124,0.9204479455947876,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
CK-12595,128,21,1549.762,2014-12-26,918,3,5,3,822.988,No,835.5411376953125,0.13370519876480103,0.866294801235199,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
CK-12760,95,12,863.014,2014-02-07,1240,4,4,2,719.095,No,739.25146484375,0.14940273761749268,0.8505972623825073,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
CL-11890,21,3,180.324,2014-07-26,1071,5,1,1,1081.69,No,444.421630859375,0.0335007905960083,0.9664992094039917,Needs Attention,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
CL-12565,102,28,10880.546,2014-03-04,1215,3,5,5,0,Yes,593.02081298828125,0.8096067905426025,0.19039320945739746,Loyal Customers,Low Value,Low Retention,Low Value + Low Retention,Technology,Low Value + Low Retention + Technology
CL-12700,78,7,2335.586,2016-04-24,433,4,2,4,18,No,972.10797119140625,0.017542898654937744,0.9824571013450623,Potential Loyalists,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
CM-11815,34,7,679.424,2014-11-14,960,5,2,2,994.464,No,612.5252685546875,0.16004467010498047,0.8399553298950195,Potential Loyalists,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
CM-11935,526,4,565.392,2015-09-24,646,1,1,1,0,Yes,783.3665771484375,0.43493813276290894,0.5650618672370911,At Risk,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
CM-12115,92,4,800.0400000000001,2015-03-29,825,4,1,2,861.57,No,850.75390625,0.026237666606903076,0.9737623333930969,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
CM-12160,196,2,2101.68,2016-10-21,253,3,1,3,431.634,No,976.89398193359375,0.18657749891281128,0.8134225010871887,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
CM-12190,600,3,533.152,2015-09-18,652,1,1,1,941.992,No,1118.537109375,0.07422095537185669,0.9257790446281433,Loyal Customers,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
CM-12235,203,8,2305.712,2016-05-01,426,2,2,4,0,Yes,999.2623291015625,0.23462563753128052,0.7653743624687195,Needs Attention,High Value,Medium Retention,High Value + Medium Retention,Technology,High Value + Medium Retention + Technology
CM-12385,179,7,8713.652,2015-03-16,838,3,2,5,240.368,No,841.4888916015625,0.1887589693069458,0.8112410306930542,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
CM-12445,254,9,287.99,2014-06-09,1118,2,3,1,0,Yes,692.5733642578125,0.20904028415679932,0.7909597158432007,At Risk,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
CM-12655,230,8,4112.7076,2015-03-19,835,2,2,5,2226.8500000000004,No,958.7784423828125,0.2088608741760254,0.7911391258239746,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Technology,High Value + Medium Retention + Technology
CM-12715,853,13,3984.4524,2014-03-07,1212,1,4,5,0,Yes,615.11041259765625,0.06411641836166382,0.9358835816383362,Needs Attention,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
CP-12085,169,10,5278.326,2014-12-04,940,3,3,5,123.928,No,958.7784423828125,0.20621800422668457,0.7937819957733154,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
CP-12340,68,14,5875.147,2014-03-17,1202,4,4,5,13.128,No,615.7686767578125,0.07790076732635498,0.922099232673645,Loyal Customers,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
CR-12580,219,4,275.918,2016-04-18,439,2,1,1,1872.934,No,783.3665771484375,0.024013936519622803,0.9759860634803772,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
CR-12625,288,4,475.9,2014-06-01,1126,2,1,1,0,Yes,685.7318115234375,0.7000742554664612,0.2999257445335388,At Risk,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
CR-12730,313,5,695.65,2014-08-20,1046,1,1,2,904.9,No,692.5733642578125,0.47671473026275635,0.5232852697372437,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
CR-12820,134,4,715.9624,2015-01-24,889,3,1,2,681.91,No,783.3665771484375,0.05872321128845215,0.9412767887115479,Needs Attention,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
CS-11845,140,5,1095.364,2014-12-14,930,3,1,2,183.59,No,964.6304931640625,0.12549865245819092,0.8745013475418091,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
CS-11860,29,5,516.336,2014-05-02,1156,5,1,1,21.296,No,514.8905029296875,0.03171539306640625,0.96828460693359375,Needs Attention,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
CS-11950,55,17,2894.953,2014-06-08,1119,4,5,4,141.594,No,728.33978271484375,0.0686299204826355,0.9313700795173645,Champions,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
CS-12130,307,7,884.64,2014-08-05,1061,2,2,2,0,Yes,925.0673828125,0.7695184648036957,0.23048153519630432,At Risk,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
CS-12175,50,8,844.4580000000001,2014-08-12,1054,4,2,2,0,Yes,665.4190673828125,0.6427270174026489,0.3572729825973511,Needs Attention,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
CS-12250,159,22,2311.936,2014-01-13,1265,3,5,4,442.28,No,1456.20947265625,0.08343791961669922,0.9165620803833008,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
CS-12355,15,15,2389.7,2014-08-15,1051,5,5,4,812.462,No,676.36676025390625,0.17596614360809326,0.8240338563919067,Champions,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
CS-12400,85,9,3089.4185,2014-09-26,1009,4,3,4,562.44,No,1026.165771484375,0.09853118658065796,0.901468813419342,Champions,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
CS-12490,242,9,1077.2285,2015-01-12,901,2,3,2,0,Yes,964.6304931640625,0.7580278515815735,0.2419721484184265,Needs Attention,High Value,Low Retention,High Value + Low Retention,Furniture,High Value + Low Retention + Furniture
CS-12505,218,8,5521.955,2014-03-26,1193,2,2,5,168.1,No,861.1436767578125,0.11202973127365112,0.8879702687263489,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
CT-11995,2,16,2963.668,2014-05-07,1151,5,5,4,278.23,No,577.81121826171875,0.32530105113983154,0.6746989488601685,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
CV-12295,72,13,2830.628,2014-03-28,1191,4,4,4,0,Yes,670.26812744140625,0.4821537733078003,0.5178462266921997,Potential Loyalists,Low Value,Low Retention,Low Value + Low Retention,Furniture,Low Value + Low Retention + Furniture
CV-12805,30,17,2316.5456,2016-05-09,418,5,5,4,53.768,No,715.92987060546875,0.15025168657302856,0.8497483134269714,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
CW-11905,49,10,543.852,2014-06-09,1118,4,3,1,592.74,No,665.4190673828125,0.12794369459152222,0.8720563054084778,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
CY-12745,301,7,1467.502,2014-12-12,932,2,2,3,1432.524,No,964.6304931640625,0.4488489031791687,0.5511510968208313,Loyal Customers,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
Co-12640,367,8,1300.076,2014-06-20,1107,1,2,2,0,Yes,925.0673828125,0.5832498967647552,0.41675010323524475,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
